Word,POS Tag,Error,ref,Hawkins,Ntype,Abstract
center,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
is,AUX,-,-,-,-,-
close,ADJ,-,-,-,-,-
to,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
surrounding,VERB,-,-,-,-,-
beaches,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
As,ADP,-,-,-,-,-
a,DET,-,-,-,-,-
child,NOUN,correct,pred/prop,indef,sing,concr
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
took,VERB,-,-,-,-,-
up,ADP,-,-,-,-,-
downhill,NOUN,-,-,-,-,-
racing,NOUN,correct,nonref,indef,mass,abstr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Of,ADP,-,-,-,-,-
course,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
you,PRON,-,-,-,-,-
could,AUX,-,-,-,-,-
n't,PART,-,-,-,-,-
really,ADV,-,-,-,-,-
name,VERB,-,-,-,-,-
it,PRON,-,-,-,-,-
downhill,ADJ,-,-,-,-,-
racing,NOUN,correct,nonref,indef,mass,abstr
at,ADP,-,-,-,-,-
that,DET,-,-,-,-,-
time,NOUN,-,-,-,-,-
 ,PUNCT,-,-,-,-,-
because,SCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
rather,ADV,-,-,-,-,-
skied,VERB,-,-,-,-,-
down,ADP,-,-,-,-,-
a,DET,-,-,-,-,-
slope,NOUN,correct,nonref,indef,sing,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
live,VERB,-,-,-,-,-
in,ADP,-,-,-,-,-
a,DET,-,-,-,-,-
mountainous,ADJ,-,-,-,-,-
area,NOUN,correct,ref,indef,sing,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
There,PRON,-,-,-,-,-
are,VERB,-,-,-,-,-
masses,NOUN,correct,nonref,indef,pl,concr
of,ADP,-,-,-,-,-
snow,NOUN,correct,nonref,indef,mass,concr
in,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
wintertime,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
so,ADV,-,-,-,-,-
I,PRON,-,-,-,-,-
have,VERB,-,-,-,-,-
mostly,ADV,-,-,-,-,-
the,DET,-,-,-,-,-
opportunity,NOUN,correct,nonref,explanatory,sing,abstr
to,PART,-,-,-,-,-
practice,VERB,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
continued,VERB,-,-,-,-,-
it,PRON,-,-,-,-,-
and,CCONJ,-,-,-,-,-
",",PUNCT,-,-,-,-,-
little,ADJ,-,-,-,-,-
by,ADP,-,-,-,-,-
little,ADJ,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
raced,VERB,-,-,-,-,-
down,ADP,-,-,-,-,-
steeper,ADJ,-,-,-,-,-
hillsides,NOUN,correct,nonref,indef,pl,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
At,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
age,NOUN,correct,ref,explanatory,sing,abstr
of,ADP,-,-,-,-,-
18,NUM,-,-,-,-,-
",",PUNCT,-,-,-,-,-
when,ADV,-,-,-,-,-
I,PRON,-,-,-,-,-
was,AUX,-,-,-,-,-
contesting,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
downhill,NOUN,-,-,-,-,-
race,NOUN,correct,ref,indef,sing,abstr
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
came,VERB,-,-,-,-,-
second,ADJ,-,-,-,-,-
place,NOUN,error,ref,situational,sing,abstr
and,CCONJ,-,-,-,-,-
was,AUX,-,-,-,-,-
very,ADV,-,-,-,-,-
proud,ADJ,-,-,-,-,-
of,ADP,-,-,-,-,-
it,PRON,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
One,NUM,-,-,-,-,-
day,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
while,SCONJ,-,-,-,-,-
practicing,VERB,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
hit,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
ground,NOUN,correct,ref,situational,mass,concr
and,CCONJ,-,-,-,-,-
broke,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
leg,NOUN,correct,ref,indef,sing,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
It,PRON,-,-,-,-,-
hurt,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
lot,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
almost,ADV,-,-,-,-,-
faded,VERB,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Later,ADV,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
had,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
lay,VERB,-,-,-,-,-
in,ADP,-,-,-,-,-
bed,NOUN,-,-,-,-,-
for,ADP,-,-,-,-,-
months,NOUN,correct,nonref,indef,pl,abstr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Since,SCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
have,AUX,-,-,-,-,-
experienced,VERB,-,-,-,-,-
so,ADV,-,-,-,-,-
many,ADJ,-,-,-,-,-
enjoyable,ADJ,-,-,-,-,-
times,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
did,AUX,-,-,-,-,-
n't,PART,-,-,-,-,-
hesitate,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
face,VERB,-,-,-,-,-
my,PRON,-,-,-,-,-
fears,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
start,VERB,-,-,-,-,-
all,DET,-,-,-,-,-
over,ADV,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
decided,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
take,VERB,-,-,-,-,-
up,ADP,-,-,-,-,-
my,PRON,-,-,-,-,-
beloved,ADJ,-,-,-,-,-
sport,NOUN,-,-,-,-,-
again,ADV,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
 ,PUNCT,-,-,-,-,-
These,DET,-,-,-,-,-
days,NOUN,correct,ref,situational,pl,abstr
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
know,VERB,-,-,-,-,-
that,SCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
had,AUX,-,-,-,-,-
made,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
right,ADJ,-,-,-,-,-
decision,NOUN,correct,ref,situational,sing,abstr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Downhill,ADJ,-,-,-,-,-
racing,NOUN,-,-,-,-,-
has,AUX,-,-,-,-,-
become,VERB,-,-,-,-,-
part,NOUN,-,-,-,-,-
of,ADP,-,-,-,-,-
my,PRON,-,-,-,-,-
life,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
even,ADV,-,-,-,-,-
if,SCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
do,AUX,-,-,-,-,-
n't,PART,-,-,-,-,-
race,VERB,-,-,-,-,-
as,ADV,-,-,-,-,-
fast,ADV,-,-,-,-,-
as,SCONJ,-,-,-,-,-
in,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
olden,ADJ,-,-,-,-,-
days,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
I,PRON,-,-,-,-,-
took,VERB,-,-,-,-,-
up,ADP,-,-,-,-,-
white,ADJ,-,-,-,-,-
-,PUNCT,-,-,-,-,-
water,NOUN,correct,nonref,indef,mass,concr
rafting,NOUN,correct,nonref,indef,mass,abstr
when,ADV,-,-,-,-,-
I,PRON,-,-,-,-,-
had,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
trip,NOUN,correct,ref,indef,sing,abstr
with,ADP,-,-,-,-,-
my,PRON,-,-,-,-,-
friends,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
When,ADV,-,-,-,-,-
we,PRON,-,-,-,-,-
walked,VERB,-,-,-,-,-
in,ADP,-,-,-,-,-
a,DET,-,-,-,-,-
valley,NOUN,correct,ref,indef,sing,concr
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
saw,VERB,-,-,-,-,-
some,DET,-,-,-,-,-
guys,NOUN,-,-,-,-,-
sitting,VERB,-,-,-,-,-
in,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
boats,NOUN,error,ref,indef,pl,concr
and,CCONJ,-,-,-,-,-
flowing,VERB,-,-,-,-,-
by,ADP,-,-,-,-,-
a,DET,-,-,-,-,-
breakneck,ADJ,-,-,-,-,-
speed,NOUN,correct,ref,indef,sing,abstr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
know,VERB,-,-,-,-,-
it,PRON,-,-,-,-,-
clearly,ADV,-,-,-,-,-
has,VERB,-,-,-,-,-
its,PRON,-,-,-,-,-
risks,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
and,CCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
was,AUX,-,-,-,-,-
always,ADV,-,-,-,-,-
afraid,ADJ,-,-,-,-,-
of,SCONJ,-,-,-,-,-
falling,VERB,-,-,-,-,-
into,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
river,NOUN,correct,nonref,kind,sing,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
However,ADV,-,-,-,-,-
",",PUNCT,-,-,-,-,-
my,PRON,-,-,-,-,-
friends,NOUN,-,-,-,-,-
urged,VERB,-,-,-,-,-
me,PRON,-,-,-,-,-
to,PART,-,-,-,-,-
play,VERB,-,-,-,-,-
with,ADP,-,-,-,-,-
them,PRON,-,-,-,-,-
---,PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
knew,VERB,-,-,-,-,-
I,PRON,-,-,-,-,-
would,AUX,-,-,-,-,-
never,ADV,-,-,-,-,-
heard,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
end,NOUN,-,-,-,-,-
of,ADP,-,-,-,-,-
it,PRON,-,-,-,-,-
if,SCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
did,AUX,-,-,-,-,-
n't,PART,-,-,-,-,-
play,VERB,-,-,-,-,-
it,PRON,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
So,ADV,-,-,-,-,-
I,PRON,-,-,-,-,-
got,VERB,-,-,-,-,-
over,ADP,-,-,-,-,-
my,PRON,-,-,-,-,-
fears,NOUN,-,-,-,-,-
of,ADP,-,-,-,-,-
water,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
flew,VERB,-,-,-,-,-
on,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
raft,NOUN,correct,ref,situational,sing,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
It,PRON,-,-,-,-,-
was,AUX,-,-,-,-,-
such,DET,-,-,-,-,-
a,DET,-,-,-,-,-
rush,NOUN,-,-,-,-,-
!,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
could,AUX,-,-,-,-,-
feel,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
adrenaline,NOUN,correct,ref,indef,mass,concr
running,VERB,-,-,-,-,-
through,ADP,-,-,-,-,-
my,PRON,-,-,-,-,-
body,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
We,PRON,-,-,-,-,-
screamed,VERB,-,-,-,-,-
all,DET,-,-,-,-,-
the,DET,-,-,-,-,-
time,NOUN,-,-,-,-,-
during,ADP,-,-,-,-,-
this,DET,-,-,-,-,-
short,ADJ,-,-,-,-,-
15,NUM,-,-,-,-,-
minutes,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
It,PRON,-,-,-,-,-
was,AUX,-,-,-,-,-
the,DET,-,-,-,-,-
most,ADV,-,-,-,-,-
terrifying,ADJ,-,-,-,-,-
experience,NOUN,correct,pred/prop,situational,sing,abstr
of,ADP,-,-,-,-,-
my,PRON,-,-,-,-,-
life,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
That,PRON,-,-,-,-,-
was,AUX,-,-,-,-,-
absolutely,ADV,-,-,-,-,-
amazing,ADJ,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
Dear,ADJ,-,-,-,-,-
Mrs.,PROPN,-,-,-,-,-
BlightI,PROPN,-,-,-,-,-
am,AUX,-,-,-,-,-
ready,ADJ,-,-,-,-,-
to,PART,-,-,-,-,-
show,VERB,-,-,-,-,-
you,PRON,-,-,-,-,-
a,DET,-,-,-,-,-
luxurious,ADJ,-,-,-,-,-
two,NUM,-,-,-,-,-
bedroom,NOUN,-,-,-,-,-
 ,NOUN,-,-,-,-,-
in,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
capital,NOUN,-,-,-,-,-
of,ADP,-,-,-,-,-
Ithaca,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
Vathy,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
It,PRON,-,-,-,-,-
is,AUX,-,-,-,-,-
located,VERB,-,-,-,-,-
in,ADP,-,-,-,-,-
a,DET,-,-,-,-,-
quiet,ADJ,-,-,-,-,-
and,CCONJ,-,-,-,-,-
traditional,ADJ,-,-,-,-,-
corner,NOUN,-,-,-,-,-
of,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
town,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
with,ADP,-,-,-,-,-
bay,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
village,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
mountain,NOUN,-,-,-,-,-
scapes,NOUN,-,-,-,-,-
surrounding,VERB,-,-,-,-,-
it,PRON,-,-,-,-,-
",",PUNCT,-,-,-,-,-
only,ADV,-,-,-,-,-
a,DET,-,-,-,-,-
fews,NOUN,-,-,-,-,-
minutes,NOUN,-,-,-,-,-
walk,VERB,-,-,-,-,-
to,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
centre,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
close,ADV,-,-,-,-,-
to,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
surrounding,VERB,-,-,-,-,-
beaches,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
This,DET,-,-,-,-,-
beautiful,ADJ,-,-,-,-,-
house,NOUN,-,-,-,-,-
has,VERB,-,-,-,-,-
111.78,NUM,-,-,-,-,-
sq,NOUN,-,-,-,-,-
built,VERB,-,-,-,-,-
",",PUNCT,-,-,-,-,-
in,ADP,-,-,-,-,-
453.20,NUM,-,-,-,-,-
sq,NOUN,-,-,-,-,-
metres,NOUN,-,-,-,-,-
land,NOUN,-,-,-,-,-
zise,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
with,ADP,-,-,-,-,-
landscaped,VERB,-,-,-,-,-
garden,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Complete,ADJ,-,-,-,-,-
system,NOUN,-,-,-,-,-
of,ADP,-,-,-,-,-
air,NOUN,-,-,-,-,-
-,PUNCT,-,-,-,-,-
conditioning,NOUN,-,-,-,-,-
with,ADP,-,-,-,-,-
4,NUM,-,-,-,-,-
unit,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
4,NUM,-,-,-,-,-
television,NOUN,-,-,-,-,-
sets,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
bathrooms,NOUN,-,-,-,-,-
with,ADP,-,-,-,-,-
jacuzzi,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
1,NUM,-,-,-,-,-
downstairs,NOUN,-,-,-,-,-
studio,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
full,ADJ,-,-,-,-,-
kitchen,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Roof,NOUN,-,-,-,-,-
Terrace,NOUN,-,-,-,-,-
area,NOUN,-,-,-,-,-
and,CCONJ,-,-,-,-,-
Verandas,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Fully,ADV,-,-,-,-,-
funcional,ADJ,-,-,-,-,-
website,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Eight,NUM,-,-,-,-,-
Wardrobes/8,NOUN,-,-,-,-,-
beds,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
1,NUM,-,-,-,-,-
Sofa,NOUN,-,-,-,-,-
bed,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
2,NUM,-,-,-,-,-
x,NOUN,-,-,-,-,-
Armchairs,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
single,ADJ,-,-,-,-,-
bed,NOUN,-,-,-,-,-
conversion,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Price,NOUN,-,-,-,-,-
:,PUNCT,-,-,-,-,-
"E450,000.I",NUM,-,-,-,-,-
believe,VERB,-,-,-,-,-
I,PRON,-,-,-,-,-
have,AUX,-,-,-,-,-
found,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
property,NOUN,correct,ref,explanatory,sing,concr
which,PRON,-,-,-,-,-
meets,VERB,-,-,-,-,-
with,ADP,-,-,-,-,-
your,PRON,-,-,-,-,-
needs,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
am,AUX,-,-,-,-,-
looking,VERB,-,-,-,-,-
forward,ADV,-,-,-,-,-
 ,ADP,-,-,-,-,-
your,PRON,-,-,-,-,-
contact,NOUN,-,-,-,-,-
for,ADP,-,-,-,-,-
more,ADJ,-,-,-,-,-
details,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Sincerely,ADV,-,-,-,-,-
yours,PRON,-,-,-,-,-
",",PUNCT,-,-,-,-,-
Joaquim,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
A,DET,-,-,-,-,-
lot,NOUN,-,-,-,-,-
of,ADP,-,-,-,-,-
people,NOUN,-,-,-,-,-
I,PRON,-,-,-,-,-
know,VERB,-,-,-,-,-
have,AUX,-,-,-,-,-
taken,VERB,-,-,-,-,-
up,ADP,-,-,-,-,-
extreme,ADJ,-,-,-,-,-
sports,NOUN,correct,nonref,indef,pl,abstr
in,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
last,ADJ,-,-,-,-,-
few,ADJ,-,-,-,-,-
years,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Even,ADV,-,-,-,-,-
some,DET,-,-,-,-,-
people,NOUN,-,-,-,-,-
who,PRON,-,-,-,-,-
would,AUX,-,-,-,-,-
n't,PART,-,-,-,-,-
strike,VERB,-,-,-,-,-
you,PRON,-,-,-,-,-
as,ADP,-,-,-,-,-
extreme,ADJ,-,-,-,-,-
sports,NOUN,-,-,-,-,-
trpes,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
If,SCONJ,-,-,-,-,-
you,PRON,-,-,-,-,-
can,AUX,-,-,-,-,-
believe,VERB,-,-,-,-,-
it,PRON,-,-,-,-,-
",",PUNCT,-,-,-,-,-
my,PRON,-,-,-,-,-
parents,NOUN,-,-,-,-,-
went,VERB,-,-,-,-,-
white,ADJ,-,-,-,-,-
-,PUNCT,-,-,-,-,-
water,NOUN,-,-,-,-,-
rafting,NOUN,-,-,-,-,-
last,ADJ,-,-,-,-,-
year,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
My,PRON,-,-,-,-,-
mother,NOUN,-,-,-,-,-
said,VERB,-,-,-,-,-
it,PRON,-,-,-,-,-
was,AUX,-,-,-,-,-
absolutely,ADV,-,-,-,-,-
amazing,ADJ,-,-,-,-,-
",",PUNCT,-,-,-,-,-
and,CCONJ,-,-,-,-,-
my,PRON,-,-,-,-,-
father,NOUN,-,-,-,-,-
said,VERB,-,-,-,-,-
it,PRON,-,-,-,-,-
was,AUX,-,-,-,-,-
a,DET,-,-,-,-,-
rush,NOUN,correct,pred/prop,indef,sing,abstr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
After,ADP,-,-,-,-,-
that,PRON,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
decided,VERB,-,-,-,-,-
it,PRON,-,-,-,-,-
was,AUX,-,-,-,-,-
time,NOUN,-,-,-,-,-
for,SCONJ,-,-,-,-,-
me,PRON,-,-,-,-,-
to,PART,-,-,-,-,-
try,VERB,-,-,-,-,-
something,PRON,-,-,-,-,-
as,ADV,-,-,-,-,-
well,ADV,-,-,-,-,-
",",PUNCT,-,-,-,-,-
or,CCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
'd,AUX,-,-,-,-,-
never,ADV,-,-,-,-,-
hear,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
end,NOUN,-,-,-,-,-
of,ADP,-,-,-,-,-
it,PRON,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
took,VERB,-,-,-,-,-
some,DET,-,-,-,-,-
training,NOUN,-,-,-,-,-
in,ADP,-,-,-,-,-
rock,NOUN,-,-,-,-,-
climbing,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
and,CCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
was,AUX,-,-,-,-,-
surprised,VERB,-,-,-,-,-
how,ADV,-,-,-,-,-
much,ADJ,-,-,-,-,-
I,PRON,-,-,-,-,-
loved,VERB,-,-,-,-,-
it,PRON,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
did,AUX,-,-,-,-,-
n't,PART,-,-,-,-,-
know,VERB,-,-,-,-,-
what,PRON,-,-,-,-,-
I,PRON,-,-,-,-,-
was,AUX,-,-,-,-,-
missing,VERB,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Honstly,ADV,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
regret,VERB,-,-,-,-,-
that,SCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
did,AUX,-,-,-,-,-
n't,PART,-,-,-,-,-
start,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
lot,NOUN,-,-,-,-,-
earlier,ADV,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Next,ADV,-,-,-,-,-
for,ADP,-,-,-,-,-
me,PRON,-,-,-,-,-
is,AUX,-,-,-,-,-
surfing,VERB,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
I,PRON,-,-,-,-,-
do,AUX,-,-,-,-,-
have,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
fear,NOUN,correct,ref,indef,sing,abstr
of,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
ocean,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
but,CCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
am,AUX,-,-,-,-,-
going,VERB,-,-,-,-,-
to,PART,-,-,-,-,-
face,VERB,-,-,-,-,-
my,PRON,-,-,-,-,-
fear,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Actually,ADV,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
'm,AUX,-,-,-,-,-
looking,VERB,-,-,-,-,-
forward,ADV,-,-,-,-,-
to,ADP,-,-,-,-,-
it,PRON,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
,,,,,,
Dear,ADJ,-,-,-,-,-
Mrs.,PROPN,-,-,-,-,-
Blight,PROPN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
I,PRON,-,-,-,-,-
'm,AUX,-,-,-,-,-
pleased,ADJ,-,-,-,-,-
to,PART,-,-,-,-,-
be,AUX,-,-,-,-,-
able,ADJ,-,-,-,-,-
to,PART,-,-,-,-,-
tell,VERB,-,-,-,-,-
you,PRON,-,-,-,-,-
that,SCONJ,-,-,-,-,-
I,PRON,-,-,-,-,-
found,VERB,-,-,-,-,-
four,NUM,-,-,-,-,-
real,ADJ,-,-,-,-,-
estate,NOUN,-,-,-,-,-
on,ADP,-,-,-,-,-
Ithaca,PROPN,-,-,-,-,-
island,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
The,DET,-,-,-,-,-
first,ADJ,-,-,-,-,-
object,NOUN,correct,ref,situational,sing,concr
is,AUX,-,-,-,-,-
a,DET,-,-,-,-,-
recently,ADV,-,-,-,-,-
renovated,VERB,-,-,-,-,-
1,NUM,-,-,-,-,-
-,PUNCT,-,-,-,-,-
bedroom,NOUN,-,-,-,-,-
cottage,NOUN,correct,id_pred,indef,sing,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
It,PRON,-,-,-,-,-
has,VERB,-,-,-,-,-
54.15,NUM,-,-,-,-,-
sqm,NOUN,-,-,-,-,-
with,ADP,-,-,-,-,-
extension,NOUN,-,-,-,-,-
permittable,NOUN,-,-,-,-,-
up,ADP,-,-,-,-,-
to,ADP,-,-,-,-,-
150,NUM,-,-,-,-,-
sqm,NOUN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
The,DET,-,-,-,-,-
only,ADJ,-,-,-,-,-
nescessary,NOUN,-,-,-,-,-
renovation,NOUN,correct,ref,situational,sing,abstr
is,AUX,-,-,-,-,-
to,PART,-,-,-,-,-
tile,VERB,-,-,-,-,-
the,DET,-,-,-,-,-
roof,NOUN,correct,ref,situational,sing,concr
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
Another,DET,-,-,-,-,-
one,NOUN,-,-,-,-,-
is,AUX,-,-,-,-,-
a,DET,-,-,-,-,-
beauty,NOUN,correct,id_pred,indef,sing,concr
built,VERB,-,-,-,-,-
around,ADP,-,-,-,-,-
1892,NUM,-,-,-,-,-
at,ADP,-,-,-,-,-
the,DET,-,-,-,-,-
seafront,NOUN,correct,ref,explanatory,sing,concr
of,ADP,-,-,-,-,-
Kioni,PROPN,-,-,-,-,-
.,PUNCT,-,-,-,-,-
-,-,-,-,-,-,-
The,DET,-,-,-,-,-
6,NUM,-,-,-,-,-
-,PUNCT,-,-,-,-,-
bedroom,NOUN,-,-,-,-,-
house,NOUN,correct,ref,anaphoric,sing,concr
needs,VERB,-,-,-,-,-
some,DET,-,-,-,-,-
renovation,NOUN,-,-,-,-,-
",",PUNCT,-,-,-,-,-
but,CCONJ,-,-,-,-,-
it,PRON,-,-,-,-,-
's,AUX,-,-,-,-,-
completely,ADV,-,-,-,-,-
habitable,ADJ,-,-,-,-,-
and,CCONJ,-,-,-,-,-
retains,VERB,-,-,-,-,-
a,DET,-,-,-,-,-
hotelier,NOUN,-,-,-,-,-
