Word,POS Tag,def,ref,Hawkins
RTV,NOUN,-,-,-
computer,NOUN,-,-,-
yesterday,NOUN,-,-,-
and,CCONJ,-,-,-
made,VERB,-,-,-
a,DET,-,-,-
indef,ref,indef,,
about,ADP,-,-,-
our,PRON,-,-,-
project,NOUN,-,-,-
with,ADP,-,-,-
them,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
One,NUM,-,-,-
more,ADJ,-,-,-
thing,NOUN,-,-,-
:,PUNCT,-,-,-
Our,PRON,-,-,-
business,NOUN,-,-,-
is,AUX,-,-,-
increase,NOUN,-,-,-
in,ADP,-,-,-
south,PROPN,-,-,-
America,PROPN,-,-,-
and,CCONJ,-,-,-
our,PRON,-,-,-
sales,NOUN,-,-,-
grew,VERB,-,-,-
more,ADJ,-,-,-
than,ADP,-,-,-
20,NUM,-,-,-
%,SYM,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Tomas,PROPN,-,-,-
Suzart,PROPN,-,-,-
our,PRON,-,-,-
sales,NOUN,-,-,-
',PART,-,-,-
manager,NOUN,-,-,-
in,ADP,-,-,-
Brazil,PROPN,-,-,-
",",PUNCT,-,-,-
want,VERB,-,-,-
see,VERB,-,-,-
us,PRON,-,-,-
as,ADV,-,-,-
soon,ADV,-,-,-
possible,ADJ,-,-,-
to,PART,-,-,-
talk,VERB,-,-,-
about,ADP,-,-,-
some,DET,-,-,-
ideas,NOUN,-,-,-
for,ADP,-,-,-
the,DET,-,-,-
def,ref,situational,,
.,PUNCT,-,-,-
-,-,-,-,-
Sincerely,ADV,-,-,-
",",PUNCT,-,-,-
Romulo,PROPN,-,-,-
-,-,-,-,-
,,,,
My,PRON,-,-,-
new,ADJ,-,-,-
def,ref,anaphoric,,
has,AUX,-,-,-
positively,ADV,-,-,-
affected,VERB,-,-,-
my,PRON,-,-,-
life,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Before,SCONJ,-,-,-
I,PRON,-,-,-
bought,VERB,-,-,-
my,PRON,-,-,-
Smartphone,PROPN,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
'd,AUX,-,-,-
been,AUX,-,-,-
using,VERB,-,-,-
a,DET,-,-,-
mobile,ADJ,-,-,-
indef,ref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
When,ADV,-,-,-
I,PRON,-,-,-
was,AUX,-,-,-
looking,VERB,-,-,-
for,ADP,-,-,-
evening,NOUN,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
I,PRON,-,-,-
could,AUX,-,-,-
n't,PART,-,-,-
use,VERB,-,-,-
any,DET,-,-,-
cooking,NOUN,-,-,-
application,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
My,PRON,-,-,-
new,ADJ,-,-,-
def,ref,anaphoric,,
is,AUX,-,-,-
so,ADV,-,-,-
powerful,ADJ,-,-,-
that,SCONJ,-,-,-
I,PRON,-,-,-
can,AUX,-,-,-
have,VERB,-,-,-
an,DET,-,-,-
internet,NOUN,-,-,-
indef,nonref,indef,,
wherever,ADV,-,-,-
I,PRON,-,-,-
am,AUX,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
It,PRON,-,-,-
has,AUX,-,-,-
also,ADV,-,-,-
made,VERB,-,-,-
me,PRON,-,-,-
rethink,VERB,-,-,-
texting,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
'd,AUX,-,-,-
been,AUX,-,-,-
texting,VERB,-,-,-
from,ADP,-,-,-
my,PRON,-,-,-
mobile,ADJ,-,-,-
phone,NOUN,-,-,-
",",PUNCT,-,-,-
which,PRON,-,-,-
was,AUX,-,-,-
difficult,ADJ,-,-,-
and,CCONJ,-,-,-
slow,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
The,DET,-,-,-
smartphone,NOUN,-,-,-
allows,VERB,-,-,-
me,PRON,-,-,-
to,PART,-,-,-
quickly,ADV,-,-,-
text,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
also,ADV,-,-,-
could,AUX,-,-,-
n't,PART,-,-,-
use,VERB,-,-,-
my,PRON,-,-,-
mobile,ADJ,-,-,-
phone,NOUN,-,-,-
as,ADP,-,-,-
a,DET,-,-,-
MP3,PROPN,-,-,-
indef,pred/prop,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
But,CCONJ,-,-,-
the,DET,-,-,-
smartphone,NOUN,-,-,-
permits,VERB,-,-,-
me,PRON,-,-,-
to,PART,-,-,-
download,VERB,-,-,-
indef,nonref,indef,,
for,ADP,-,-,-
free,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
have,VERB,-,-,-
n't,PART,-,-,-
to,PART,-,-,-
buy,VERB,-,-,-
any,DET,-,-,-
sampler,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
My,PRON,-,-,-
smartphone,NOUN,-,-,-
was,AUX,-,-,-
very,ADV,-,-,-
expensive,ADJ,-,-,-
",",PUNCT,-,-,-
but,CCONJ,-,-,-
I,PRON,-,-,-
'm,AUX,-,-,-
really,ADV,-,-,-
glad,ADJ,-,-,-
that,SCONJ,-,-,-
I,PRON,-,-,-
got,VERB,-,-,-
it,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
For,ADP,-,-,-
sale,NOUN,-,-,-
:,PUNCT,-,-,-
A,DET,-,-,-
state,NOUN,-,-,-
-,PUNCT,-,-,-
of,ADP,-,-,-
-,PUNCT,-,-,-
the,DET,-,-,-
-,PUNCT,-,-,-
art,NOUN,-,-,-
and,CCONJ,-,-,-
functional,ADJ,-,-,-
electric,ADJ,-,-,-
cooker,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
It,PRON,-,-,-
's,AUX,-,-,-
20,NUM,-,-,-
centimeters,NOUN,-,-,-
long,ADJ,-,-,-
",",PUNCT,-,-,-
15,NUM,-,-,-
centimeters,NOUN,-,-,-
wide,ADJ,-,-,-
and,CCONJ,-,-,-
25,NUM,-,-,-
centimeters,NOUN,-,-,-
deep,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
It,PRON,-,-,-
's,AUX,-,-,-
made,VERB,-,-,-
of,ADP,-,-,-
plastic,NOUN,-,-,-
and,CCONJ,-,-,-
titanium,NOUN,-,-,-
indef,ref,indef,,
with,ADP,-,-,-
high,ADJ,-,-,-
indef,ref,indef,,
so,SCONJ,-,-,-
that,SCONJ,-,-,-
it,PRON,-,-,-
's,AUX,-,-,-
safe,ADJ,-,-,-
for,ADP,-,-,-
your,PRON,-,-,-
family,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Moreover,ADV,-,-,-
",",PUNCT,-,-,-
because,SCONJ,-,-,-
its,PRON,-,-,-
colors,NOUN,-,-,-
are,AUX,-,-,-
white,ADJ,-,-,-
and,CCONJ,-,-,-
red,ADJ,-,-,-
",",PUNCT,-,-,-
and,CCONJ,-,-,-
it,PRON,-,-,-
looks,VERB,-,-,-
stylish,ADJ,-,-,-
",",PUNCT,-,-,-
it,PRON,-,-,-
's,AUX,-,-,-
suitable,ADJ,-,-,-
to,ADP,-,-,-
your,PRON,-,-,-
house,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
You,PRON,-,-,-
can,AUX,-,-,-
use,VERB,-,-,-
it,PRON,-,-,-
to,PART,-,-,-
cook,VERB,-,-,-
not,PART,-,-,-
only,ADV,-,-,-
indef,nonref,indef,,
but,CCONJ,-,-,-
also,ADV,-,-,-
indef,nonref,indef,,
and,CCONJ,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
All,DET,-,-,-
of,ADP,-,-,-
them,PRON,-,-,-
would,AUX,-,-,-
be,AUX,-,-,-
delicious,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
It,PRON,-,-,-
's,AUX,-,-,-
easy,ADJ,-,-,-
to,PART,-,-,-
use,VERB,-,-,-
it,PRON,-,-,-
:,PUNCT,-,-,-
1,NUM,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Plug,VERB,-,-,-
it,PRON,-,-,-
in,ADP,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
2,NUM,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Put,VERB,-,-,-
indef,nonref,indef,,
and,CCONJ,-,-,-
indef,nonref,indef,,
in,ADP,-,-,-
it,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
3,NUM,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Push,VERB,-,-,-
the,DET,-,-,-
button.%%,NOUN,-,-,-
I,PRON,-,-,-
hope,VERB,-,-,-
you,PRON,-,-,-
are,AUX,-,-,-
interested,ADJ,-,-,-
in,ADP,-,-,-
it,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
My,PRON,-,-,-
new,ADJ,-,-,-
online,ADJ,-,-,-
english,ADJ,-,-,-
indef,ref,indef,,
is,AUX,-,-,-
changing,VERB,-,-,-
my,PRON,-,-,-
life,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Before,SCONJ,-,-,-
I,PRON,-,-,-
started,VERB,-,-,-
the,DET,-,-,-
def,ref,anaphoric,,
",",PUNCT,-,-,-
I,PRON,-,-,-
'd,AUX,-,-,-
been,AUX,-,-,-
studying,VERB,-,-,-
english,NOUN,-,-,-
in,ADP,-,-,-
a,DET,-,-,-
live,ADJ,-,-,-
indef,nonref,indef,,
course,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Studying,VERB,-,-,-
english,NOUN,-,-,-
online,ADV,-,-,-
",",PUNCT,-,-,-
with,ADP,-,-,-
native,ADJ,-,-,-
indef,ref,indef,,
is,AUX,-,-,-
improving,VERB,-,-,-
my,PRON,-,-,-
way,NOUN,-,-,-
to,PART,-,-,-
learn,VERB,-,-,-
and,CCONJ,-,-,-
also,ADV,-,-,-
 ,PUNCT,-,-,-
my,PRON,-,-,-
professional,ADJ,-,-,-
life,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
In,ADP,-,-,-
two,NUM,-,-,-
weeks,NOUN,-,-,-
I,PRON,-,-,-
passed,VERB,-,-,-
two,NUM,-,-,-
levels,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Because,ADP,-,-,-
of,ADP,-,-,-
it,PRON,-,-,-
",",PUNCT,-,-,-
now,ADV,-,-,-
I,PRON,-,-,-
'm,AUX,-,-,-
going,VERB,-,-,-
to,PART,-,-,-
advanced,VERB,-,-,-
indef,ref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
If,SCONJ,-,-,-
I,PRON,-,-,-
'd,AUX,-,-,-
been,AUX,-,-,-
studying,VERB,-,-,-
in,ADP,-,-,-
a,DET,-,-,-
live,ADJ,-,-,-
class,NOUN,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
would,AUX,-,-,-
n't,PART,-,-,-
be,AUX,-,-,-
in,ADP,-,-,-
the,DET,-,-,-
def,ref,explanatory,,
that,PRON,-,-,-
I,PRON,-,-,-
'm,AUX,-,-,-
now,ADV,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
So,ADV,-,-,-
",",PUNCT,-,-,-
because,ADP,-,-,-
of,ADP,-,-,-
that,PRON,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
'm,AUX,-,-,-
very,ADV,-,-,-
thankful,ADJ,-,-,-
for,SCONJ,-,-,-
to,PART,-,-,-
know,VERB,-,-,-
the,DET,-,-,-
English,ADJ,-,-,-
town,NOUN,-,-,-
and,CCONJ,-,-,-
all,DET,-,-,-
of,ADP,-,-,-
their,PRON,-,-,-
teachers,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
This,PRON,-,-,-
is,AUX,-,-,-
how,ADV,-,-,-
an,DET,-,-,-
inovation,NOUN,-,-,-
can,AUX,-,-,-
affect,VERB,-,-,-
our,PRON,-,-,-
lives,NOUN,-,-,-
and,CCONJ,-,-,-
make,VERB,-,-,-
it,PRON,-,-,-
better,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
My,PRON,-,-,-
smartphone,NOUN,-,-,-
has,AUX,-,-,-
made,VERB,-,-,-
me,PRON,-,-,-
rethink,VERB,-,-,-
almost,ADV,-,-,-
everything,PRON,-,-,-
I,PRON,-,-,-
do,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
'd,AUX,-,-,-
been,AUX,-,-,-
reading,VERB,-,-,-
paper,NOUN,-,-,-
indef,nonref,indef,,
before,SCONJ,-,-,-
I,PRON,-,-,-
bought,VERB,-,-,-
my,PRON,-,-,-
smartphone,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
These,DET,-,-,-
days,NOUN,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
download,VERB,-,-,-
electronic,ADJ,-,-,-
indef,nonref,indef,,
onto,ADP,-,-,-
my,PRON,-,-,-
phone,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
 ,PUNCT,-,-,-
My,PRON,-,-,-
smartphone,NOUN,-,-,-
has,AUX,-,-,-
also,ADV,-,-,-
caused,VERB,-,-,-
an,DET,-,-,-
indef,ref,indef,,
in,ADP,-,-,-
my,PRON,-,-,-
texting,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
hate,VERB,-,-,-
phone,NOUN,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
and,CCONJ,-,-,-
it,PRON,-,-,-
was,AUX,-,-,-
too,ADV,-,-,-
difficult,ADJ,-,-,-
to,PART,-,-,-
text,VERB,-,-,-
on,ADP,-,-,-
my,PRON,-,-,-
old,ADJ,-,-,-
mobile,ADJ,-,-,-
phone,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Now,ADV,-,-,-
I,PRON,-,-,-
just,ADV,-,-,-
need,VERB,-,-,-
to,PART,-,-,-
buy,VERB,-,-,-
a,DET,-,-,-
better,ADJ,-,-,-
indef,nonref,indef,,
so,SCONJ,-,-,-
I,PRON,-,-,-
can,AUX,-,-,-
watch,VERB,-,-,-
indef,nonref,indef,,
and,CCONJ,-,-,-
text,NOUN,-,-,-
on,ADP,-,-,-
my,PRON,-,-,-
phone,NOUN,-,-,-
all,DET,-,-,-
night,NOUN,-,-,-
!,PUNCT,-,-,-
-,-,-,-,-
,,,,
When,ADV,-,-,-
I,PRON,-,-,-
was,AUX,-,-,-
a,DET,-,-,-
indef,pred/prop,indef,,
I,PRON,-,-,-
did,AUX,-,-,-
n't,PART,-,-,-
have,VERB,-,-,-
the,DET,-,-,-
internet,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Now,ADV,-,-,-
every,DET,-,-,-
child,NOUN,-,-,-
has,VERB,-,-,-
a,DET,-,-,-
indef,nonref,indef,,
or,CCONJ,-,-,-
mobile,ADJ,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
And,CCONJ,-,-,-
from,ADP,-,-,-
one,NUM,-,-,-
side,NOUN,-,-,-
it,PRON,-,-,-
is,AUX,-,-,-
a,DET,-,-,-
good,ADJ,-,-,-
indef,pred/prop,indef,,
",",PUNCT,-,-,-
because,SCONJ,-,-,-
they,PRON,-,-,-
have,VERB,-,-,-
an,DET,-,-,-
easy,ADJ,-,-,-
indef,nonref,indef,,
to,ADP,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
Nethertheless,ADJ,-,-,-
indef,nonref,indef,,
spend,VERB,-,-,-
a,DET,-,-,-
lot,NOUN,-,-,-
of,ADP,-,-,-
time,NOUN,-,-,-
sitting,VERB,-,-,-
at,ADP,-,-,-
theirs,PRON,-,-,-
homes,NOUN,-,-,-
near,ADP,-,-,-
indef,nonref,indef,,
instead,ADV,-,-,-
of,SCONJ,-,-,-
playing,VERB,-,-,-
indef,nonref,indef,,
or,CCONJ,-,-,-
indef,nonref,indef,,
with,ADP,-,-,-
indef,nonref,indef,,
on,ADP,-,-,-
the,DET,-,-,-
fresh,ADJ,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
have,VERB,-,-,-
a,DET,-,-,-
little,ADJ,-,-,-
indef,ref,indef,,
and,CCONJ,-,-,-
I,PRON,-,-,-
am,AUX,-,-,-
a,DET,-,-,-
little,ADJ,-,-,-
bit,NOUN,-,-,-
worried,ADJ,-,-,-
about,ADP,-,-,-
further,ADJ,-,-,-
def,ref,explanatory,,
of,ADP,-,-,-
my,PRON,-,-,-
son,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
understand,VERB,-,-,-
that,SCONJ,-,-,-
IT,PRON,-,-,-
will,AUX,-,-,-
be,AUX,-,-,-
near,ADV,-,-,-
with,ADP,-,-,-
him,PRON,-,-,-
but,CCONJ,-,-,-
I,PRON,-,-,-
also,ADV,-,-,-
want,VERB,-,-,-
my,PRON,-,-,-
son,NOUN,-,-,-
to,PART,-,-,-
live,VERB,-,-,-
in,ADP,-,-,-
a,DET,-,-,-
real,ADJ,-,-,-
indef,nonref,indef,,
not,PART,-,-,-
in,ADP,-,-,-
a,DET,-,-,-
virtual,ADJ,-,-,-
one,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
In,ADP,-,-,-
my,PRON,-,-,-
house,NOUN,-,-,-
",",PUNCT,-,-,-
there,PRON,-,-,-
is,VERB,-,-,-
a,DET,-,-,-
calssical,ADJ,-,-,-
indef,ref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
It,PRON,-,-,-
is,AUX,-,-,-
flat,ADJ,-,-,-
and,CCONJ,-,-,-
rectanglular,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
It,PRON,-,-,-
is,AUX,-,-,-
about,ADV,-,-,-
1.2,NUM,-,-,-
meters,NOUN,-,-,-
in,ADP,-,-,-
indef,ref,indef,,
",",PUNCT,-,-,-
0.5,NUM,-,-,-
meters,NOUN,-,-,-
in,ADP,-,-,-
indef,ref,indef,,
and,CCONJ,-,-,-
0.7,NUM,-,-,-
meters,NOUN,-,-,-
high,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
It,PRON,-,-,-
has,VERB,-,-,-
3,NUM,-,-,-
def,ref,situational,,
.,PUNCT,-,-,-
-,-,-,-,-
One,NUM,-,-,-
is,AUX,-,-,-
big,ADJ,-,-,-
and,CCONJ,-,-,-
the,DET,-,-,-
other,ADJ,-,-,-
two,NUM,-,-,-
are,AUX,-,-,-
small,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
You,PRON,-,-,-
can,AUX,-,-,-
put,VERB,-,-,-
the,DET,-,-,-
indef,nonref,indef,,
",",PUNCT,-,-,-
indef,nonref,indef,,
and,CCONJ,-,-,-
others,NOUN,-,-,-
in,ADP,-,-,-
it,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
The,DET,-,-,-
def,ref,explanatory,,
of,ADP,-,-,-
the,DET,-,-,-
drawers,NOUN,-,-,-
is,AUX,-,-,-
enough,ADJ,-,-,-
for,ADP,-,-,-
you,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
This,DET,-,-,-
table,NOUN,-,-,-
is,AUX,-,-,-
grey,ADJ,-,-,-
and,CCONJ,-,-,-
wooded,ADJ,-,-,-
from,ADP,-,-,-
Italy,PROPN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
It,PRON,-,-,-
was,AUX,-,-,-
kept,VERB,-,-,-
very,ADV,-,-,-
well,ADV,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
The,DET,-,-,-
def,ref,situational,,
is,AUX,-,-,-
100RMB,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
If,SCONJ,-,-,-
you,PRON,-,-,-
want,VERB,-,-,-
pls,PART,-,-,-
contact,VERB,-,-,-
me,PRON,-,-,-
freely,ADV,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
My,PRON,-,-,-
computer,NOUN,-,-,-
has,AUX,-,-,-
positively,ADV,-,-,-
affected,VERB,-,-,-
my,PRON,-,-,-
life,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
A,DET,-,-,-
lot,NOUN,-,-,-
of,ADP,-,-,-
work,NOUN,-,-,-
in,ADP,-,-,-
my,PRON,-,-,-
life,NOUN,-,-,-
just,ADV,-,-,-
more,ADV,-,-,-
easier,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
For,ADP,-,-,-
example,NOUN,-,-,-
my,PRON,-,-,-
Banking,NOUN,-,-,-
",",PUNCT,-,-,-
I,PRON,-,-,-
can,AUX,-,-,-
do,VERB,-,-,-
all,DET,-,-,-
online,ADV,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
can,AUX,-,-,-
have,VERB,-,-,-
offer,VERB,-,-,-
online,ADV,-,-,-
or,CCONJ,-,-,-
I,PRON,-,-,-
can,AUX,-,-,-
book,VERB,-,-,-
all,DET,-,-,-
my,PRON,-,-,-
Flights,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Other,ADJ,-,-,-
time,NOUN,-,-,-
I,PRON,-,-,-
can,AUX,-,-,-
sent,VERB,-,-,-
indef,nonref,indef,,
or,CCONJ,-,-,-
indef,nonref,indef,,
to,ADP,-,-,-
my,PRON,-,-,-
friends,NOUN,-,-,-
end,NOUN,-,-,-
I,PRON,-,-,-
get,VERB,-,-,-
quickly,ADV,-,-,-
an,DET,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
hope,VERB,-,-,-
I,PRON,-,-,-
have,VERB,-,-,-
a,DET,-,-,-
good,ADJ,-,-,-
indef,ref,indef,,
and,CCONJ,-,-,-
my,PRON,-,-,-
security,NOUN,-,-,-
software,NOUN,-,-,-
is,AUX,-,-,-
sufficient,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
keep,VERB,-,-,-
in,ADP,-,-,-
indef,nonref,indef,,
and,CCONJ,-,-,-
look,VERB,-,-,-
forward,ADV,-,-,-
what,PRON,-,-,-
is,AUX,-,-,-
the,DET,-,-,-
next,ADJ,-,-,-
new,ADJ,-,-,-
def,nonref,situational,,
on,ADP,-,-,-
def,ref,situational,,
.,PUNCT,-,-,-
-,-,-,-,-
The,DET,-,-,-
def,nonref,kind,,
is,AUX,-,-,-
a,DET,-,-,-
important,ADJ,-,-,-
indef,pred/prop,indef,,
in,ADP,-,-,-
my,PRON,-,-,-
life,NOUN,-,-,-
end,NOUN,-,-,-
I,PRON,-,-,-
want,VERB,-,-,-
him,PRON,-,-,-
not,PART,-,-,-
more,ADV,-,-,-
missing,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Michael,PROPN,-,-,-
-,-,-,-,-
,,,,
My,PRON,-,-,-
new,ADJ,-,-,-
smartphone,NOUN,-,-,-
has,AUX,-,-,-
positively,ADV,-,-,-
affected,VERB,-,-,-
my,PRON,-,-,-
work,NOUN,-,-,-
life,NOUN,-,-,-
",",PUNCT,-,-,-
and,CCONJ,-,-,-
I,PRON,-,-,-
have,VERB,-,-,-
new,ADJ,-,-,-
indef,ref,indef,,
of,ADP,-,-,-
indef,ref,indef,,
who,PRON,-,-,-
have,VERB,-,-,-
the,DET,-,-,-
same,ADJ,-,-,-
def,ref,situational,,
.,PUNCT,-,-,-
-,-,-,-,-
Before,ADP,-,-,-
of,ADP,-,-,-
my,PRON,-,-,-
new,ADJ,-,-,-
smartphone,NOUN,-,-,-
",",PUNCT,-,-,-
my,PRON,-,-,-
old,ADJ,-,-,-
phone,NOUN,-,-,-
did,AUX,-,-,-
not,PART,-,-,-
have,VERB,-,-,-
internet,NOUN,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
Now,ADV,-,-,-
I,PRON,-,-,-
can,AUX,-,-,-
do,VERB,-,-,-
anything,PRON,-,-,-
in,ADP,-,-,-
my,PRON,-,-,-
smartphone,NOUN,-,-,-
",",PUNCT,-,-,-
even,ADV,-,-,-
banking,NOUN,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
can,AUX,-,-,-
work,VERB,-,-,-
with,ADP,-,-,-
my,PRON,-,-,-
smartphone,NOUN,-,-,-
while,SCONJ,-,-,-
I,PRON,-,-,-
am,AUX,-,-,-
travelling,VERB,-,-,-
",",PUNCT,-,-,-
my,PRON,-,-,-
phone,NOUN,-,-,-
is,AUX,-,-,-
so,ADV,-,-,-
powerful,ADJ,-,-,-
that,SCONJ,-,-,-
I,PRON,-,-,-
can,AUX,-,-,-
be,AUX,-,-,-
productive,ADJ,-,-,-
wherever,ADV,-,-,-
I,PRON,-,-,-
go,VERB,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
send,VERB,-,-,-
text,NOUN,-,-,-
indef,nonref,indef,,
from,ADP,-,-,-
my,PRON,-,-,-
smartphone,NOUN,-,-,-
",",PUNCT,-,-,-
and,CCONJ,-,-,-
chat,VERB,-,-,-
with,ADP,-,-,-
my,PRON,-,-,-
friends,NOUN,-,-,-
and,CCONJ,-,-,-
family,NOUN,-,-,-
all,DET,-,-,-
the,DET,-,-,-
day,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
It,PRON,-,-,-
is,AUX,-,-,-
so,ADV,-,-,-
useful,ADJ,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
had,AUX,-,-,-
been,AUX,-,-,-
bought,VERB,-,-,-
indef,ref,indef,,
mobile,ADJ,-,-,-
to,PART,-,-,-
use,VERB,-,-,-
in,ADP,-,-,-
my,PRON,-,-,-
job,NOUN,-,-,-
",",PUNCT,-,-,-
now,ADV,-,-,-
I,PRON,-,-,-
can,AUX,-,-,-
use,VERB,-,-,-
my,PRON,-,-,-
applications,NOUN,-,-,-
or,CCONJ,-,-,-
work,VERB,-,-,-
on,ADP,-,-,-
my,PRON,-,-,-
projects,NOUN,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
,,,,
The,DET,-,-,-
def,nonref,kind,,
has,AUX,-,-,-
really,ADV,-,-,-
changed,VERB,-,-,-
the,DET,-,-,-
def,ref,explanatory,,
I,PRON,-,-,-
do,VERB,-,-,-
indef,nonref,indef,,
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
had,AUX,-,-,-
been,AUX,-,-,-
using,VERB,-,-,-
to,PART,-,-,-
read,VERB,-,-,-
on,ADP,-,-,-
paper,NOUN,-,-,-
indef,nonref,indef,,
before,SCONJ,-,-,-
I,PRON,-,-,-
got,VERB,-,-,-
it,PRON,-,-,-
.,PUNCT,-,-,-
-,-,-,-,-
Now,ADV,-,-,-
is,AUX,-,-,-
easier,ADJ,-,-,-
for,SCONJ,-,-,-
me,PRON,-,-,-
to,PART,-,-,-
read,VERB,-,-,-
digital,ADJ,-,-,-
indef,nonref,indef,,
on,ADP,-,-,-
my,PRON,-,-,-
phone,NOUN,-,-,-
def,nonref,kind,,
.,PUNCT,-,-,-
-,-,-,-,-
I,PRON,-,-,-
also,ADV,-,-,-
like,VERB,-,-,-
to,PART,-,-,-
play,VERB,-,-,-
videos,NOUN,-,-,-
indef,nonref,indef,,
on,ADP,-,-,-
it,PRON,-,-,-
so,SCONJ,-,-,-
that,SCONJ,-,-,-
I,PRON,-,-,-
don''t,ADV,-,-,-
miss,VERB,-,-,-
